user_no,country,aov,avg_markdown
9115084699172670350,sweden,449.6,-0.56666667
1330093491901338557,sweden,454.4,-0.46
926308207702415198,sweden,946.8,-0.19875
-1419456328932295461,sweden,189.6,-0.76
7165025948170205519,sweden,239.2,-0.14
-2305473307626682892,sweden,416.0,-0.425
-935866880354861547,sweden,911.2,-0.52
408826628629314474,sweden,529.0666666666666,-0.15333333
2620185400708700475,sweden,267.2,-0.13
274623280585561656,sweden,469.6,-0.41333333
-1455648094898904205,sweden,402.9333333333333,-0.398
7671022523318756264,sweden,254.0,-0.27
-8674497107629296667,sweden,605.6,-0.40454545
2185897445738043729,sweden,799.2,-0.2
486914667010265602,sweden,498.0,-0.50363636
-5492367816015345292,sweden,831.4666666666667,-0.3425
-2104346411831063694,sweden,822.4000000000001,-0.1
4840319504094720159,sweden,1605.2,-0.22625
8796888812352770745,sweden,501.6,-0.13333333
1144434772282468355,sweden,647.2,-0.28
-6784972556149956692,sweden,669.2,-0.51363636
-1296915870063787766,sweden,431.2,-0.52
-66544693082394466,sweden,295.2,-0.1
6019559938575220065,sweden,559.2,0.0
3573545771242776023,sweden,319.2,-0.2
6242044542536250476,sweden,358.4,-0.32
-1094997861983060617,sweden,1117.6,-0.234
-5816390572602328325,sweden,799.2,-0.2
2342964621381369347,sweden,1010.8,-0.266
2597077671667759358,sweden,812.0,-0.42333333
995604312879487187,sweden,662.2,-0.3125
-6267143671534665211,sweden,980.0,-0.17
-27675814359684917,sweden,588.4,-0.35
4010596005009827802,sweden,503.2,-0.3
8633612004400361442,sweden,686.0799999999999,-0.37
113779752649872386,sweden,390.4,-0.3
-5947755278750905353,sweden,326.40000000000003,-0.19666667
7293867434197363049,sweden,317.6,-0.38333333
7772031535675986321,sweden,391.2,-0.3
1212754379319479980,sweden,238.4,-0.23666667
-3725311878419516763,sweden,277.6,-0.5
-6436292217879373295,sweden,950.4,-0.305
3698053754842923092,sweden,399.2,-0.2
-1774598762132335087,sweden,948.8,-0.52
-3714630547048189310,sweden,319.2,-0.43
-3233037967064008262,sweden,214.9333333333333,-0.45875
-1845020626038124173,sweden,341.6,-0.64666667
-5646684804654680608,sweden,358.4,-0.42
-7056075697318329171,sweden,432.0,-0.225
3788764224685290551,sweden,564.0,-0.196
-7550051474058955386,sweden,1133.6,-0.51666667
1784465149366689489,sweden,159.2,-0.2
-4753237324909521570,sweden,199.2,-0.2
9201883796233964936,sweden,874.8,-0.1725
6115702953377927150,sweden,478.4,-0.2
-2141272446312259780,sweden,3940.8,-0.05
-4019409242702239169,sweden,239.2,-0.56
-3790194234355144358,sweden,159.2,-0.18
-3910618780292702114,sweden,591.7333333333333,-0.44166667
-621159768670165965,sweden,575.2,-0.42
-8412734806981728908,sweden,856.0,-0.5
-3831451393652479631,sweden,259.2,-0.245
-393222674894611522,sweden,318.4,-0.2
1703439314238818642,sweden,619.2,-0.56
630125554457435602,sweden,662.4000000000001,-0.23888889
5085571523835645145,sweden,932.0,-0.292
3444218467602267421,sweden,8292.0,-0.32
-5793658011737730307,sweden,566.4,-0.095
-8455459181314353315,sweden,1437.6,-0.3475
7752774175489872077,sweden,919.2,-0.46
-2582176573337027424,sweden,265.6,-0.33
-4584801383440631497,sweden,3352.0,-0.55
-1915024299911949458,sweden,2152.8,-0.46
4613228906120971958,sweden,1007.2,-0.44
8541773312985838068,sweden,165.6,-0.52
-5555374714931767819,sweden,283.20000000000005,-0.42
7760339203913841707,sweden,239.2,-0.52
33599695837437096,sweden,721.3333333333334,-0.51
-4795152272586460252,sweden,317.6,-0.5875
-5155583079612488578,sweden,438.4,-0.47
-4827750887915664055,sweden,351.2,-0.27
-5766987734040274869,sweden,298.40000000000003,-0.29333333
-3661973411289461774,sweden,838.4000000000001,-0.6
-4425096584862580768,sweden,190.4,-0.205
7564430250230203012,sweden,774.8,-0.43833333
5770320008883691092,sweden,719.2,-0.4
-4589953626381959042,sweden,319.2,0.0
-2733829036015181392,sweden,272.4,-0.394
3860810622909624714,sweden,782.1333333333333,-0.274
-7062737062125770835,sweden,185.86666666666665,-0.2
-7610907774789872010,sweden,439.2,-0.12
8000443139222231817,sweden,752.8,-0.49857143
1619821384932758999,sweden,434.26666666666665,-0.3
-1608680406788653320,sweden,161.6,-0.46
3908788758388707110,sweden,479.2,-0.31
5857387099518583767,sweden,1358.4,0.0
8918136368064216671,sweden,375.2000000000001,-0.575
6201086065529886025,sweden,560.0,-0.22333333
-5783034686891851967,sweden,356.79999999999995,-0.226
139277797930909011,sweden,195.2,-0.44
-9082652085511790920,sweden,279.2,-0.22
3244064854935387343,sweden,239.2,-0.2
-7177972254095127824,sweden,1886.4,-0.145
6215562271735840937,sweden,1557.6,-0.07
-8503159153606417337,sweden,459.2000000000001,-0.4
-7154008387314388714,sweden,254.4,-0.23
-8912279680946948458,sweden,431.2,-0.42
2938351172717906054,sweden,796.0,-0.16
2289728949869638828,sweden,669.6,-0.33
7955130628496116139,sweden,719.2,-0.52
-536095192623732593,sweden,358.79999999999995,-0.51
-1305771785703973006,sweden,3596.0,-0.36
-4340640580082078590,sweden,279.2,-0.33
-8249760089560209242,sweden,431.2,-0.52
-5933424064234275958,sweden,587.8,-0.37857143
-7328798644834987542,sweden,1197.2,-0.41666667
-3381779098066985397,sweden,318.4,-0.3
7479440267554232397,sweden,876.8,-0.39
7300334537787474465,sweden,225.86666666666665,-0.4
-4296037445967022263,sweden,587.4666666666667,-0.42428571
-91294542668979701,sweden,799.2,-0.2
5565002040736171525,sweden,548.4,-0.176
-52926824478764935,sweden,195.2,-0.44
-6558027970797655787,sweden,431.2,-0.52
-5949907846328038159,sweden,159.2,-0.2
-1321093950451108392,sweden,586.4,-0.44
3577025639039874402,sweden,1444.8,-0.2525
3572350804625363091,sweden,383.2,-0.52
-4774413072686312999,sweden,279.2,-0.44
7621291108441738230,sweden,9043.2,-0.32
5632505559946667848,sweden,999.2,-0.54
4226563492032996733,sweden,1116.0,-0.228
-6989930030751085651,sweden,336.8,-0.5225
-4356709512712310291,sweden,199.2,-0.6
-5438334526340353761,sweden,1094.4,-0.52
-8758929825041289436,sweden,1284.8,-0.44
9000477819377348332,sweden,447.2,-0.32
1385555569727017496,sweden,359.2,-0.3175
-6504812728655522563,sweden,8292.0,-0.32
-4982047245801654471,sweden,279.2,-0.2
8647252899026256271,sweden,514.0,-0.3675
-7246537450632032773,sweden,441.6,-0.26
-8223018424499962685,sweden,1835.2,-0.17625
-6789228210826786359,sweden,159.2,-0.2
-7097837413404977709,sweden,1895.2,-0.30285714
-5461495199308851535,sweden,116.0,-0.42666667
-4857152729233501640,sweden,479.2,-0.2
8558667788101983853,sweden,639.2,-0.1
-4685853455166789950,sweden,279.2,0.0
3615247568573235447,sweden,1539.3333333333333,-0.25823529
166158185197151454,sweden,522.08,-0.1475
6211869457828105414,sweden,167.2,-0.44
2041181071243580469,sweden,451.2,-0.285
209533646310909365,sweden,474.4,-0.345
-843161336615701494,sweden,1436.0,-0.2
-6432929401123041977,sweden,319.2,-0.6
6756356277969034530,sweden,758.4,-0.46666667
8726019019441335990,sweden,249.2,-0.195
-7778883953735921148,sweden,459.73333333333335,-0.39
2704088035852169782,sweden,2152.8,-0.38
-6142903609694800611,sweden,287.2,-0.52
8224247132094145483,sweden,582.4,-0.2
-1932215711751737736,sweden,4010.4,-0.2
-5758856401282588431,sweden,636.0,-0.6
-1746527498379139180,sweden,182.4,-0.39
-1170767894982111925,sweden,312.48,-0.4475
-6510477550440394104,sweden,454.0,-0.464
-160732376829010600,sweden,319.2,-0.5
8556726122234254652,sweden,287.2,-0.52
-6963058468257860069,sweden,399.2,-0.2
-3285065963072100726,sweden,328.4,-0.2025
-8715260151336585641,sweden,706.4,-0.488
-8845322220727126973,sweden,993.8,-0.32909091
-1585837475344810487,sweden,353.2,-0.29333333
-5510993994470683495,sweden,239.2,-0.2
-4641207697026707354,sweden,675.6,-0.365
9004645953717113418,sweden,239.2,-0.2
-3698992840515967628,sweden,1436.0,-0.28
-1862529565826477139,sweden,703.2,-0.42
8396022824252733474,sweden,462.4,-0.105
-7736332835340102388,sweden,815.2,-0.4
341874881755538713,sweden,3465.6,-0.515
-6173422589519182365,sweden,738.4,-0.18
-6450149416922513552,sweden,441.2,-0.30666667
8820315087668445430,sweden,736.4,-0.228
2700893435913840545,sweden,251.2,-0.44
-7047527177914940910,sweden,728.5333333333334,-0.33666667
-1003824772568218331,sweden,200.0,-0.58
-3683448131367312080,sweden,441.2,-0.48333333
4202264681115993394,sweden,694.5333333333333,-0.198
-450776444826627947,sweden,301.6,-0.50333333
43093986023338614,sweden,210.8,-0.44
-6306125918936979775,sweden,243.2,-0.28
3402160569956623564,sweden,2152.0,-0.568
3910464657654115364,sweden,279.2,-0.2
-5152035610528599651,sweden,623.0,-0.05384615
-1890381425649064785,sweden,159.2,-0.3
6386688158740055892,sweden,923.2,-0.44
6865045595771302140,sweden,1078.4,-0.1
-8741289781148424293,sweden,431.2,-0.46
-7688429718079884296,sweden,552.1333333333333,-0.21266667
1230607684597740674,sweden,250.4,-0.40333333
-9004927998216552720,sweden,633.3333333333334,-0.43333333
7680971974891299259,sweden,279.2,-0.2
-2757983366699506653,sweden,440.0,-0.52
7956358541273428520,sweden,565.5999999999999,-0.10666667
1341756835088118974,sweden,5836.0,-0.2
-769668095729844687,sweden,213.6,-0.61
3416012111925386626,sweden,415.2,-0.2
-5314588261163132867,sweden,561.6,-0.39625
5346751960366370991,sweden,278.4,-0.6
-1964277100778258947,sweden,2321.2,-0.33
8413727122816899831,sweden,496.0,-0.46
6575986916408103090,sweden,470.4,-0.425
8720606226541160725,sweden,3108.0000000000005,-0.41
-4074205835550391611,sweden,251.2,-0.3
-3663795011934183593,sweden,407.2,-0.32
3211801408355758016,sweden,415.2,-0.39
3932030750307902985,sweden,319.2,-0.2
-8902273668005584816,sweden,501.6,-0.44
1667606193290590152,sweden,694.8,-0.17666667
-6508902311633048401,sweden,883.2,-0.36
7263433629050671995,sweden,214.8,-0.28666667
2315494992683314054,sweden,955.2,-0.57833333
5672396944595298361,sweden,326.4,-0.545
342667108665323042,sweden,200.0,-0.5
-3457658884662959321,sweden,383.2,-0.52
2244749756536764176,sweden,279.2,-0.44
8537395503240279022,sweden,852.8,-0.37166667
-3657530234872721599,sweden,239.2,-0.5
1458445129186884683,sweden,399.2,-0.2
-2934676257832109164,sweden,647.2,-0.28
2401367966626188045,sweden,1095.8,-0.28142857
-7159235177222030227,sweden,497.8666666666666,-0.2
-2103161630303947418,sweden,456.8,-0.255
-5235711858089757084,sweden,239.2,-0.44
7760093322458510176,sweden,319.2,-0.2
-4564423080036060718,sweden,956.6666666666666,-0.30333333
-7231878410100892009,sweden,1304.0,-0.5
6350975695348705967,sweden,838.4000000000001,-0.2
5982271552344397248,sweden,804.8,-0.206
-1033909922430536429,sweden,279.2,-0.44
-7389404916446451846,sweden,591.2,-0.29333333
-6230722094048925248,sweden,883.8666666666667,-0.34142857
-7198365373677239332,sweden,555.2,-0.44
-5269782578711917156,sweden,319.2,-0.2
-8990577125041762598,sweden,383.2,-0.2
-9145012590052664177,sweden,3159.2,-0.5
8030773801083419661,sweden,263.2,-0.12
-4896478732354965331,sweden,422.8,-0.45333333
3384233653706514672,sweden,300.8,-0.5875
-1324053715171755089,sweden,579.2,-0.11
4371752214522710810,sweden,195.2,-0.59
4628590788883682024,sweden,688.4,-0.26
-4638078823447859578,sweden,1110.0,-0.2
5022188642815353556,sweden,1436.0,-0.28
4257385844153003851,sweden,206.4,-0.56
-4531316172868860267,sweden,439.2,-0.2
-542826495319200149,sweden,765.9692307692308,-0.30225806
9217109840755949593,sweden,942.4,-0.2
-2613799461564996347,sweden,711.2,-0.10666667
-6726559773534494884,sweden,1356.0,-0.2
-7556799489557839073,sweden,3407.2,-0.24166667
4954780809784684253,sweden,719.2,0.0
-8346652139076114431,sweden,628.48,-0.3675
2979562862862284770,sweden,639.2,0.0
-8715434550858627580,sweden,279.2,-0.2
8510467215538037700,sweden,238.4,-0.45
7581832308059523741,sweden,254.4,-0.43
1802235133922942332,sweden,1698.4,-0.23
1428444246089672833,sweden,190.8,-0.48
-6637037518078641312,sweden,3668.0,-0.28
-8667787309935667352,sweden,308.0,-0.59666667
-763892663084934002,sweden,557.4399999999999,-0.25928571
3079069791300706712,sweden,1112.0,-0.41
400090378439435928,sweden,651.2,-0.12
1195214075602317096,sweden,473.6,-0.70666667
-4436249845887158618,sweden,468.6,-0.37
-88806961809964555,sweden,532.8,-0.24315789
7080558476901720062,sweden,711.2,-0.1
-6564292307293350199,sweden,306.79999999999995,-0.52666667
-737571616950483583,sweden,167.2,-0.74
941025234035470939,sweden,359.2,-0.2
4327027723932377255,sweden,854.4,-0.2
-8965349208143144261,sweden,374.0,-0.192
-4213121145310630955,sweden,2396.0,-0.4
-2616742561230163399,sweden,670.4,-0.52
-5593300725607690254,sweden,837.6,-0.17
-6108526442693861953,sweden,712.4,-0.4575
1355029334541109985,sweden,306.4,-0.5525
-9004856977929067356,sweden,475.06666666666666,-0.29428571
-6537648313549526306,sweden,111.2,-0.44
-7016732646575297033,sweden,279.2,-0.6
2698912132549522129,sweden,327.2,-0.45
-520347354607933789,sweden,391.6,-0.472
5903959217412277711,sweden,481.2,-0.422
-8074596490278944104,sweden,268.0,-0.364
-2785390901076563839,sweden,409.2,-0.25
1516580440426107198,sweden,613.6,-0.49333333
-4781096894450030615,sweden,2206.6666666666665,-0.52108108
-5321924034795628910,sweden,549.2,-0.36
-8281853453872505017,sweden,1954.88,-0.18857143
4042545143393753991,sweden,495.84,0.0
-7057369277327965622,sweden,310.4,-0.385
-3282118928058774825,sweden,1142.8,-0.12666667
2379667473336257268,sweden,319.2,-0.6
8588399756072418183,sweden,219.2,-0.52
7631441985694783599,sweden,312.0,0.0
-4602380003438002914,sweden,231.2,-0.31
4841967697968904190,sweden,760.8,-0.175
-1892664548285415399,sweden,980.5333333333334,-0.192
6781350482662273000,sweden,956.0,-0.53
-8720250352510030595,sweden,2236.0,-0.39
8130927130994691766,sweden,801.4,-0.34888889
8859889074367794816,sweden,586.4,-0.44
7026859245009326396,sweden,510.4,-0.49
-4154531701250661951,sweden,463.3333333333333,-0.30846154
-8403950113549072913,sweden,482.4,-0.32
8826888886011534923,sweden,1178.0,-0.32714286
-8346918860457456476,sweden,366.4,-0.48
2209403991840549727,sweden,652.0,-0.26
92964201856778314,sweden,263.2,-0.01
7292845156656123442,sweden,884.8000000000001,-0.49666667
7739543970225270018,sweden,569.5999999999999,-0.485
-8422926025816405177,sweden,2102.4,-0.283125
8865735477757442564,sweden,528.0,-0.5
-1237462884233151391,sweden,274.0,-0.25
-5569716485348204127,sweden,1272.0,-0.2
2941355121713903324,sweden,798.4,-0.47
7106293454854219304,sweden,206.4,-0.48
7382446242366261759,sweden,1368.0,-0.565
-4474603495158103050,sweden,1929.0666666666664,-0.06625
-7960554092370053279,sweden,653.0666666666667,-0.33333333
648679495061301247,sweden,864.0,-0.17
760278791600935323,sweden,906.4,-0.212
5938098021352733780,sweden,159.2,-0.6
-447279086525515385,sweden,323.2,-0.56
6781754526060810914,sweden,381.6,-0.36
7978759052036124057,sweden,3057.2000000000003,-0.125
3504418116999477806,sweden,574.4,-0.1
7260044282845109830,sweden,199.2,-0.6
714419904016805801,sweden,210.8,-0.62666667
5062679099203850338,sweden,608.4,-0.46
-4343886672713454204,sweden,250.8,-0.16333333
-8013600454025559239,sweden,1230.88,-0.41235294
6595658495295147491,sweden,699.7333333333332,-0.215
182269372031957101,sweden,195.2,-0.44
-2454201117113116547,sweden,678.9333333333333,-0.042
-623497704832043296,sweden,279.2,-0.33
7045904282979449312,sweden,191.2,-0.52
-8499780530848909887,sweden,1554.4,-0.254
-1208034088684770085,sweden,14390.4,-0.2375
-1472282032381896229,sweden,866.4,-0.438
-8297306675474714992,sweden,235.2,-0.025
618632149191656097,sweden,209.2,-0.44
-7012724943920450010,sweden,656.0,-0.575
5654804932991720876,sweden,399.2,-0.2
677196925845057419,sweden,315.2,-0.43
1409382419459833746,sweden,181.6,-0.64333333
1015399272024368348,sweden,652.2666666666667,-0.53285714
8521495292642689653,sweden,475.4666666666666,-0.25857143
-8008051881384870723,sweden,279.2,-0.44
3106348565808386464,sweden,921.6,-0.1475
-4776850738523729015,sweden,401.6,-0.6
3515147669931605103,sweden,679.0,-0.26230769
-3327353681841832391,sweden,1342.4,-0.554
-375022598694916468,sweden,314.93333333333334,-0.29888889
243595181875470978,sweden,380.4,-0.23333333
-546094836459440746,sweden,1317.6,-0.2
4722960935496133580,sweden,350.9,-0.39714286
-7310083887369873759,sweden,500.0,-0.416
3723116895056074842,sweden,566.4,-0.3725
-8786985945206883212,sweden,1924.0,-0.40758621
1241597736083243173,sweden,1062.8,-0.221875
-5870213626645899110,sweden,898.4,-0.25
-8323193927029459559,sweden,279.2,-0.33
-6109899074935123229,sweden,869.6,-0.08166667
4935362170220988806,sweden,3940.8,-0.32
7160548599954983675,sweden,195.2,-0.3
6416966505459909682,sweden,1003.6,-0.43375
1509775589270626858,sweden,846.4,-0.31363636
1392571362861142894,sweden,307.2,-0.32
709024016715197258,sweden,191.2,-0.52
4547845407403574278,sweden,2796.0,-0.24
-2655538074250622329,sweden,639.2,-0.2
-7542702766498125823,sweden,1223.2,-0.32
3364926207582873231,sweden,700.0,-0.27666667
-594872835835039364,sweden,406.4,-0.56
-1884330699279435607,sweden,700.8,-0.36
6365123795058837385,sweden,199.2,-0.6
6769851089848660103,sweden,463.2,-0.315
4314566972096349161,sweden,311.2,-0.7
-8736991049810153125,sweden,534.4,-0.07
-8056356538176501762,sweden,478.4,-0.555
3086659978999313779,sweden,1397.6,-0.2
-4631424993492673785,sweden,383.2,-0.52
2480071077030811809,sweden,242.4,-0.32
7816905437723529277,sweden,281.2,-0.31333333
3476742870421965931,sweden,359.20000000000005,-0.32
-7006368608781869292,sweden,247.2,-0.665
-7661487162439613347,sweden,1024.0,-0.4
6572037373750017247,sweden,639.2,-0.14
-1946919083999032158,sweden,1024.0,-0.4
-5336159470123428420,sweden,680.8,-0.38305556
1332648321020566420,sweden,902.4,-0.005
4970004804982137013,sweden,277.2,-0.42
8429335822194658415,sweden,1217.8666666666666,-0.35
-2141026203140292935,sweden,815.6,-0.34
-6091586746580627850,sweden,159.2,-0.67
-3237066037584219933,sweden,673.7,-0.28076923
-1262072869584227084,sweden,177.6,-0.36
8439468827930230194,sweden,340.8,-0.5775
5078143209167731466,sweden,5677.200000000001,-0.30857143
8090213767917614123,sweden,338.4,-0.44
6166743223259090097,sweden,2096.8,-0.25
-1265396067746366273,sweden,648.1999999999999,-0.465
8127823711054450428,sweden,525.6,-0.54666667
9019914502938382785,sweden,452.2,-0.42857143
-3788785841057970310,sweden,490.1333333333334,-0.185
-455150042280887566,sweden,199.2,-0.43
-581727140547775360,sweden,349.6,-0.54666667
-6606411155684030937,sweden,374.4,-0.315
-8666978810247087038,sweden,1343.2,-0.37
-9040406772373126996,sweden,302.4,-0.56
-6773236920338501709,sweden,1039.2,-0.2
10244756067273080,sweden,876.0,-0.48
-9053872730490322189,sweden,199.2,0.0
-5591389761508884886,sweden,479.2,-0.2
-8045257474086987141,sweden,429.6,-0.38666667
-2712598056124305375,sweden,1511.2,-0.14
-7593747967452907653,sweden,1599.2,-0.04
2115392382215121051,sweden,559.2,-0.3
4876603370214877489,sweden,1060.8,-0.44
7292979560443055170,sweden,1304.8,-0.41666667
-3244441768863364735,sweden,1592.0,-0.31
6693261761339686411,sweden,917.6,-0.30666667
-8771809388189047702,sweden,279.2,-0.2
1769093389753238278,sweden,319.2,-0.3
-2788389025439388961,sweden,1438.4,-0.025
1519724309011709815,sweden,257.0,-0.4225
6177837752734190809,sweden,6396.0,-0.25
-7026529421090406732,sweden,824.8,-0.435
-9040814998001244370,sweden,199.2,-0.2
2488189796385417069,sweden,195.2,-0.44
6742490658280391888,sweden,943.2,-0.41
2565230742938090435,sweden,578.8,-0.2
-2837619902813915757,sweden,1876.8,-0.1
-8216452261150641284,sweden,819.2,-0.43
8284443447633410847,sweden,942.4,-0.38
1864692797758853264,sweden,1556.8,-0.215
-8656005974811551220,sweden,567.2,-0.25
-1044304872554178661,sweden,334.4,-0.44
6966138935548423738,sweden,1375.2,-0.30222222
8100816769597296787,sweden,228.0,-0.2
1999874662676082119,sweden,1086.8000000000002,-0.16
8095399052358620777,sweden,516.8,-0.37
4400443865578279329,sweden,479.2,-0.2
3758968598012126110,sweden,551.2,-0.34
2488615488320661121,sweden,421.6,-0.59666667
2806741439029958576,sweden,239.2,-0.2
5728484242596628338,sweden,637.5999999999999,-0.08666667
-5675419051595002934,sweden,702.0000000000001,-0.565
2230570555558051833,sweden,391.2,-0.32
8725678433314623233,sweden,430.6,-0.57538462
4527762134190580781,sweden,299.2,-0.25
-1392135982789076249,sweden,626.1333333333333,-0.27571429
-6240690957149372275,sweden,391.2,-0.44
729010018744599606,sweden,295.2,-0.305
-7476637541036418399,sweden,2488.0,-0.29666667
-5140359045967034917,sweden,242.4,-0.36
8299761970008112754,sweden,199.2,-0.05
6308689857420551478,sweden,162.4,-0.52
3056000698508683468,sweden,844.8,-0.13666667
95787966651645658,sweden,913.2,-0.4
-6762649083302822990,sweden,182.4,-0.2
-435784218785597038,sweden,541.6,-0.47769231
5694509988813604342,sweden,318.4,-0.06
4394989476850967025,sweden,718.4000000000001,-0.42333333
-848101489316895272,sweden,1055.2,-0.22833333
-1999910274688171630,sweden,243.2,-0.6
-8497532628514537311,sweden,215.2,-0.7
-7668983374187032518,sweden,1232.0,-0.19
162171610764726557,sweden,1332.8000000000002,-0.28333333
-4884323060775443889,sweden,608.2666666666667,-0.3475
-6604308863283416756,sweden,2407.6,-0.28666667
-5798479747795220792,sweden,732.0,-0.405
-7918507638689837224,sweden,2588.0,-0.51
4456793502250535834,sweden,977.6,-0.22666667
6134341546804616141,sweden,647.2,-0.508
1712815466782513955,sweden,682.0,-0.35
-3569731057119694633,sweden,523.6,-0.2
-5431713353225146196,sweden,637.6,-0.43
3251284046086722295,sweden,2200.8,-0.18111111
7939794256927095309,sweden,7188.0,-0.17
7430836197581650990,sweden,1039.7333333333331,-0.56615385
-896028714657860334,sweden,1007.2,-0.44
5374048415698909176,sweden,430.4,-0.47
3264193925148469438,sweden,1097.0,-0.265
1733112312047061952,sweden,1900.8,-0.01
3899001432184377046,sweden,313.8666666666666,-0.25333333
1361246670860091613,sweden,419.2,-0.19
5290422656024502524,sweden,899.2,-0.4
1000818709899308261,sweden,190.4,-0.22
8792037827512924752,sweden,1378.1333333333332,-0.28583333
459816021943872389,sweden,1101.2,-0.49
-2826820619252706649,sweden,372.0,-0.65
3379321284261422383,sweden,292.4,-0.4
6429495896467991775,sweden,372.0,-0.17333333
-8801222274679148425,sweden,639.2,-0.2
-3372291387130181016,sweden,659.2,-0.335
3321062138023734076,sweden,1290.4,-0.20857143
8742620295589098035,sweden,287.2,-0.28
-3513417097147130598,sweden,2540.0,-0.28333333
-568707954395617148,sweden,318.79999999999995,-0.24333333
8577683887909849876,sweden,460.32,-0.49272727
9079425467393318157,sweden,206.8,-0.42333333
1681824911325398476,sweden,597.92,-0.405
7536038313317371418,sweden,652.8,-0.34
-5342327794167689983,sweden,1186.6666666666667,-0.43642857
4957414533352212651,sweden,335.2,0.0
2564718741823555343,sweden,440.0,-0.3975
-4205802666258975066,sweden,717.5999999999999,-0.51
-1822496440960636364,sweden,1718.0,-0.21285714
-5426646195267809633,sweden,254.4,-0.44
-6366521414706690076,sweden,278.4,-0.44
-8517328777930334265,sweden,399.2,-0.04
-3397983802161453777,sweden,895.2,-0.52
638646800507889292,sweden,199.2,-0.6
-3092471593242147526,sweden,592.48,-0.21333333
6831370184498781142,sweden,346.4,-0.38
4894332825744028703,sweden,359.2,-0.31
-7246665619780709119,sweden,811.4,-0.315
-3334298985461537139,sweden,350.79999999999995,-0.30666667
-5244423114665303200,sweden,608.8,-0.32
-546287675763385143,sweden,1279.2,-0.2
-2812096122404206348,sweden,618.1333333333333,-0.368
8420878292455190456,sweden,503.2,-0.3
6869449357396311836,sweden,198.4,-0.29
-8960092666379137312,sweden,184.0,-0.37
-5676360798839076616,sweden,578.2,-0.234
3675110152104172727,sweden,263.2,-0.52
8208392321571468182,sweden,214.4,-0.57
6767495730877917746,sweden,702.4,-0.48
2524308853314065077,sweden,305.6,-0.1
620192369108078660,sweden,882.4000000000001,-0.24
-1449263593197910394,sweden,678.4,-0.29333333
-2697746177258581626,sweden,223.2,-0.44
7535875194225760713,sweden,1100.0,-0.16
10441487756838914,sweden,1021.8666666666668,-0.23285714
-7537255394085005990,sweden,238.4,0.0
163983484135943171,sweden,339.84,-0.48
-694109803765274795,sweden,1264.0,-0.30333333
-2094898331645754749,sweden,686.0,-0.22
-5689065468307281757,sweden,228.0,0.0
-1458001225787058938,sweden,5036.0,-0.33
6478935116141798947,sweden,1157.2,-0.26533333
-8988419623176839651,sweden,1144.8,-0.08
1013504579638622111,sweden,462.4,-0.045
7893621579603492569,sweden,1868.0,-0.144
-5322029710057493463,sweden,1007.2,-0.44
-2563734645919255279,sweden,629.4,-0.48578947
26610708489152446,sweden,286.4,-0.42
7148974718031434746,sweden,338.4,-0.705
-791521780277906654,sweden,167.2,-0.52
4237927641732515797,sweden,972.8,-0.315
4254337874135484568,sweden,626.4,-0.35
-2635600132763665086,sweden,419.2,-0.5075
8116959555350969730,sweden,815.2,-0.15
4046165720577065033,sweden,1114.1333333333332,-0.36083333
-8977430672291219565,sweden,615.2,-0.3
2171476485407377778,sweden,693.0666666666666,-0.10333333
-1602640780432231959,sweden,399.2,-0.33
4347476042538405194,sweden,2610.4,-0.10583333
5021991389626831001,sweden,275.46666666666664,0.0
-1563434673888587693,sweden,287.2,-0.42
5877351136825211707,sweden,1199.2,-0.2
4864889116989043958,sweden,799.68,-0.15666667
5075464414040714454,sweden,2196.0,-0.2175
-6352432737765374277,sweden,585.0666666666667,-0.3575
-4894991069489588785,sweden,190.4,-0.3
-1420347822396130883,sweden,639.2,-0.2
-8714513383865595020,sweden,661.5999999999999,-0.54666667
-4379209800979575728,sweden,1210.4,-0.44083333
6828724411592289633,sweden,558.4,-0.33
-2220021676440652315,sweden,324.0,0.0
3326179201267025492,sweden,398.4,-0.48
424571374902138107,sweden,279.2,-0.2
-8132797360171592224,sweden,530.4,-0.315
-5540756655936321451,sweden,1368.4,0.0
3387760354350931845,sweden,2583.6,-0.20714286
2825502637691659268,sweden,817.5999999999999,-0.38636364
-1814725023800373876,sweden,1358.4,-0.07
-2159371258031224708,sweden,1036.0,-0.45
-4655800935426057726,sweden,2661.6,-0.1725
-1794458122574399886,sweden,756.4000000000001,-0.416
4283262403522164884,sweden,395.2,-0.16
-5082384369246027249,sweden,2392.8,-0.28
-4756178847089293193,sweden,630.56,-0.35529412
1246749841711836599,sweden,471.2,-0.11
-4064777991053789071,sweden,185.2,-0.33333333
-6014243446278303362,sweden,1716.0,-0.48
79720757545102239,sweden,1079.2,-0.1
-7377029244150959905,sweden,598.0,-0.422
5664150300671422865,sweden,245.6,-0.57
-8038122773328741039,sweden,1096.0,-0.294
1853860371862921235,sweden,166.4,-0.11
-9046461144181757945,sweden,1055.6,-0.22666667
515554263097844682,sweden,319.2,-0.2
5965275204907347597,sweden,346.79999999999995,-0.08
-5140122828176032840,sweden,431.2,-0.28
-8876214586660712,sweden,670.4,-0.01
7748197690448285228,sweden,980.16,-0.205
6271340729620502108,sweden,831.2,-0.08
-3786252275949928719,sweden,1436.8,-0.17125
-7751485766255595051,sweden,151.2,-0.385
-4155912074639811266,sweden,287.2,-0.42
-5572549186641866074,sweden,199.2,-0.64
-6841974217187054803,sweden,798.4000000000001,-0.415
